"","day","tripduration","starttime","stoptime","start.station.id","start.station.name","start.station.latitude","start.station.longitude","end.station.id","end.station.name","end.station.latitude","end.station.longitude","bikeid","usertype","birth.year","gender","distance","zip","elev","dew","precip","hum","snow","temp","windspeed","visibility","windchill","heatindex","fog","rain","hail","thunder","tornado"
"4500","Thursday",237,2014-04-03 14:14:54,2014-04-03 14:18:51,462,"W 22 St & 10 Ave",40.74691959,-74.00451887,435,"W 21 St & 6 Ave",40.74173969,-73.99415556,14831,"Subscriber","1986",1,"0.838","10011","14","21","-9999","21","0","62.1","5.8","10","-999","-9999","0","0","0","0","0"
"4501","Friday",444,2014-04-11 11:22:13,2014-04-11 11:29:37,508,"W 46 St & 11 Ave",40.76341379,-73.99667444,490,"8 Ave & W 33 St",40.751551,-73.993934,17582,"Subscriber","1968",1,"1.454","10036","18","37.9","-9999","38","0","64","9.2","10","-999","-9999","0","0","0","0","0"
"4502","Tuesday",308,2014-04-29 15:41:28,2014-04-29 15:46:36,517,"E 41 St & Madison Ave",40.752141,-73.979782,492,"W 33 St & 7 Ave",40.75019995,-73.99093085,19562,"Subscriber","1965",1,"1.154","10017","-32842","37.9","-9999","68","0","48","-9999","10","-999","-9999","0","0","0","0","0"
"4503","Monday",180,2014-04-14 10:33:17,2014-04-14 10:36:17,116,"W 17 St & 8 Ave",40.74177603,-74.00149746,462,"W 22 St & 10 Ave",40.74691959,-74.00451887,21505,"Subscriber","1982",1,"0.563","10011","-1","54","-9999","63","0","66.9","3.5","10","-999","-9999","0","0","0","0","0"
"4505","Wednesday",217,2014-04-30 10:25:56,2014-04-30 10:29:33,474,"5 Ave & E 29 St",40.7451677,-73.98683077,497,"E 17 St & Broadway",40.73704984,-73.99009296,20606,"Subscriber","1985",1,"0.598","10016","-8","42.1","0.01","93","0","44.1","10.4","4","38.6","-9999","0","1","0","0","0"
"4506","Thursday",189,2014-04-03 16:04:57,2014-04-03 16:08:06,493,"W 45 St & 6 Ave",40.7568001,-73.98291153,318,"E 43 St & Vanderbilt Ave",40.75320159,-73.9779874,16399,"Subscriber","1971",1,"0.829","10019","0","18","-9999","15","0","66.9","0","10","-999","-9999","0","0","0","0","0"
"4507","Monday",169,2014-04-28 12:46:51,2014-04-28 12:49:40,499,"Broadway & W 60 St",40.76915505,-73.98191841,422,"W 59 St & 10 Ave",40.770513,-73.988038,14821,"Subscriber","1980",1,"0.517","10463","10","30.9","-9999","37","0","57","0","10","-999","-9999","0","0","0","0","0"
"4508","Friday",477,2014-04-18 09:38:10,2014-04-18 09:46:07,519,"E 42 St & Vanderbilt Ave",40.752416,-73.97837,285,"Broadway & E 14 St",40.73454567,-73.99074142,14902,"Subscriber","1956",1,"1.45","10017","32804","27","-9999","65","0","37.9","5.8","10","33.5","-9999","0","0","0","0","0"
"4509","Tuesday",393,2014-04-22 16:17:07,2014-04-22 16:23:40,212,"W 16 St & The High Line",40.74334935,-74.00681753,521,"8 Ave & W 31 St",40.75044999,-73.99481051,17012,"Subscriber","1985",1,"1.054","10011","5","45","-9999","42","0","69.1","5.8","10","-999","-9999","0","0","0","0","0"
"4510","Monday",276,2014-04-28 13:04:20,2014-04-28 13:08:56,293,"Lafayette St & E 8 St",40.73028666,-73.9907647,368,"Carmine St & 6 Ave",40.73038599,-74.00214988,15719,"Subscriber","1979",1,"0.973","10003","-42","32","-9999","34","0","61","3.5","10","-999","-9999","0","0","0","0","0"
"4511","Tuesday",356,2014-04-22 16:15:20,2014-04-22 16:21:16,318,"E 43 St & Vanderbilt Ave",40.75320159,-73.9779874,488,"W 39 St & 9 Ave",40.75645824,-73.99372222,15967,"Subscriber","1974",1,"1.051","10017","32774","45","-9999","42","0","69.1","5.8","10","-999","-9999","0","0","0","0","0"
"4512","Wednesday",200,2014-04-30 11:29:09,2014-04-30 11:32:29,327,"Vesey Pl & River Terrace",40.7153379,-74.01658354,363,"West Thames St",40.70834698,-74.01713445,18443,"Subscriber","1989",1,"0.777","10282","-32776","43","0.09","93","0","45","8.1","1","40.6","-9999","0","1","0","0","0"
"4513","Tuesday",384,2014-04-22 16:48:11,2014-04-22 16:54:35,359,"E 47 St & Park Ave",40.75510267,-73.97498696,501,"FDR Drive & E 35 St",40.744219,-73.97121214,16180,"Subscriber","1971",1,"1.224","10035","0","45","-9999","42","0","69.1","5.8","10","-999","-9999","0","0","0","0","0"
"4517","Wednesday",192,2014-04-16 09:30:44,2014-04-16 09:33:56,442,"W 27 St & 7 Ave",40.746647,-73.993915,489,"10 Ave & W 28 St",40.75066386,-74.00176802,15927,"Subscriber","1978",1,"1.003","10001","-18","16","-9999","50","0","33.1","9.2","10","25.5","-9999","0","0","0","0","0"
"4518","Thursday",230,2014-04-17 09:52:25,2014-04-17 09:56:15,446,"W 24 St & 7 Ave",40.74487634,-73.99529885,462,"W 22 St & 10 Ave",40.74691959,-74.00451887,19632,"Subscriber","1978",1,"0.734","10001","-23","19.9","-9999","48","0","37.9","12.7","10","30","-9999","0","0","0","0","0"
"4520","Friday",127,2014-04-25 10:01:05,2014-04-25 10:03:12,457,"Broadway & W 58 St",40.76695317,-73.98169333,500,"Broadway & W 51 St",40.76228826,-73.98336183,18331,"Subscriber","1975",1,"0.334","10019","0","19.9","-9999","25","0","55","4.6","10","-999","-9999","0","0","0","0","0"
"4521","Monday",227,2014-04-28 14:21:56,2014-04-28 14:25:43,472,"E 32 St & Park Ave",40.7457121,-73.98194829,379,"W 31 St & 7 Ave",40.749156,-73.9916,18518,"Subscriber","1990",1,"0.763","10016","14","32","-9999","31","0","63","-9999","10","-999","-9999","0","0","0","0","0"
"4522","Monday",446,2014-04-14 14:33:38,2014-04-14 14:41:04,497,"E 17 St & Broadway",40.73704984,-73.99009296,519,"E 42 St & Vanderbilt Ave",40.752416,-73.97837,17102,"Subscriber","1976",1,"1.366","10003","-32795","51.1","-9999","48","0","72","8.1","10","-999","-9999","0","0","0","0","0"
"4523","Friday",416,2014-04-11 16:59:24,2014-04-11 17:06:20,536,"1 Ave & E 30 St",40.74144387,-73.97536082,379,"W 31 St & 7 Ave",40.749156,-73.9916,20096,"Subscriber","1963",1,"1.234","10016","17","41","-9999","35","0","70","6.9","10","-999","-9999","0","0","0","0","0"
"4524","Friday",219,2014-04-25 09:30:56,2014-04-25 09:34:35,382,"University Pl & E 14 St",40.73492695,-73.99200509,368,"Carmine St & 6 Ave",40.73038599,-74.00214988,21114,"Subscriber","1981",1,"1.026","10003","-10","19.9","-9999","28","0","52","5.8","10","-999","-9999","0","0","0","0","0"
"4525","Tuesday",219,2014-04-29 09:31:03,2014-04-29 09:34:42,382,"University Pl & E 14 St",40.73492695,-73.99200509,368,"Carmine St & 6 Ave",40.73038599,-74.00214988,17935,"Subscriber","1981",1,"1.026","10003","-10","36","-9999","63","0","48","8.1","10","-999","-9999","0","0","0","0","0"
"4526","Thursday",243,2014-04-10 16:53:30,2014-04-10 16:57:33,474,"5 Ave & E 29 St",40.7451677,-73.98683077,521,"8 Ave & W 31 St",40.75044999,-73.99481051,17696,"Subscriber","1968",1,"0.831","10016","-23","24.1","-9999","28","0","57","8.1","10","-999","-9999","0","0","0","0","0"
"4527","Thursday",173,2014-04-24 13:45:34,2014-04-24 13:48:27,483,"E 12 St & 3 Ave",40.73223272,-73.98889957,335,"Washington Pl & Broadway",40.72903917,-73.99404649,20719,"Subscriber","1992",1,"0.529","10003","16","12","-9999","16","0","57.9","11.5","10","-999","-9999","0","0","0","0","0"
"4528","Tuesday",333,2014-04-01 16:20:19,2014-04-01 16:25:52,490,"8 Ave & W 33 St",40.751551,-73.993934,450,"W 49 St & 8 Ave",40.76227205,-73.98788205,21063,"Subscriber","1997",1,"0.879","10001","5","28.9","-9999","33","0","57.9","4.6","10","-999","-9999","0","0","0","0","0"
"4530","Thursday",263,2014-04-03 16:56:09,2014-04-03 17:00:32,526,"E 33 St & 5 Ave",40.74765947,-73.98490707,519,"E 42 St & Vanderbilt Ave",40.752416,-73.97837,14869,"Subscriber","1964",1,"0.697","10016","0","18","-9999","15","0","66.9","0","10","-999","-9999","0","0","0","0","0"
"4531","Monday",160,2014-04-14 16:45:15,2014-04-14 16:47:55,527,"E 33 St & 1 Ave",40.74315566,-73.97434726,518,"E 39 St & 2 Ave",40.74780373,-73.9734419,15157,"Subscriber","1988",1,"0.444","10016","-32801","51.1","-9999","46","0","73","12.7","10","-999","-9999","0","0","0","0","0"
"4533","Friday",168,2014-04-25 11:21:41,2014-04-25 11:24:29,529,"W 42 St & 8 Ave",40.7575699,-73.99098507,478,"11 Ave & W 41 St",40.76030096,-73.99884222,15378,"Subscriber","1978",1,"0.49","10036","-18","19.9","-9999","24","0","57","8.1","10","-999","-9999","0","0","0","0","0"
"4534","Monday",579,2014-04-07 16:51:17,2014-04-07 17:00:56,305,"E 58 St & 3 Ave",40.76095756,-73.96724467,492,"W 33 St & 7 Ave",40.75019995,-73.99093085,15945,"Subscriber","1979",1,"2.537","10022","-32811","35.1","-9999","57","0","50","-9999","10","-999","-9999","0","0","0","0","0"
"4535","Wednesday",206,2014-04-23 11:54:37,2014-04-23 11:58:03,352,"W 56 St & 6 Ave",40.76340613,-73.97722479,499,"Broadway & W 60 St",40.76915505,-73.98191841,17465,"Subscriber","1980",1,"1.072","10019","32798","34","-9999","52","0","51.1","12.7","10","-999","-9999","0","0","0","0","0"
"4536","Wednesday",252,2014-04-09 12:58:59,2014-04-09 13:03:11,379,"W 31 St & 7 Ave",40.749156,-73.9916,537,"Lexington Ave & E 24 St",40.74025878,-73.98409214,21461,"Subscriber","1994",1,"1.004","10001","2","30","-9999","36","0","57","10.4","10","-999","-9999","0","0","0","0","0"
"4537","Thursday",265,2014-04-17 11:45:05,2014-04-17 11:49:30,430,"York St & Jay St",40.7014851,-73.98656928,242,"Flushing Ave & Carlton Ave",40.69788349,-73.97350332,20982,"Subscriber","1988",1,"1.291","11201","-9","24.1","-9999","49","0","42.1","12.7","10","35.2","-9999","0","0","0","0","0"
"4540","Thursday",155,2014-04-10 12:21:57,2014-04-10 12:24:32,444,"Broadway & W 24 St",40.7423543,-73.98915076,446,"W 24 St & 7 Ave",40.74487634,-73.99529885,20529,"Subscriber","1967",1,"0.815","10010","-6","19","-9999","24","0","55","4.6","10","-999","-9999","0","0","0","0","0"
"4541","Thursday",179,2014-04-10 16:58:09,2014-04-10 17:01:08,482,"W 15 St & 7 Ave",40.73935542,-73.99931783,212,"W 16 St & The High Line",40.74334935,-74.00681753,20374,"Subscriber","1967",1,"0.586","10011","-9","24.1","-9999","28","0","57","8.1","10","-999","-9999","0","0","0","0","0"
"4542","Tuesday",368,2014-04-01 14:25:59,2014-04-01 14:32:07,518,"E 39 St & 2 Ave",40.74780373,-73.9734419,477,"W 41 St & 8 Ave",40.75640548,-73.9900262,19244,"Subscriber","1980",1,"1.152","10016","32791","28","-9999","35","0","55","4.6","10","-999","-9999","0","0","0","0","0"
"4544","Friday",412,2014-04-25 16:57:14,2014-04-25 17:04:06,519,"E 42 St & Vanderbilt Ave",40.752416,-73.97837,490,"8 Ave & W 33 St",40.751551,-73.993934,19135,"Subscriber","1978",1,"1.265","10017","32798","21.9","-9999","27","0","55.9","3.5","10","-999","-9999","0","0","0","0","0"
"4545","Monday",73,2014-04-14 16:29:22,2014-04-14 16:30:35,195,"Liberty St & Broadway",40.70905623,-74.01043382,264,"Maiden Ln & Pearl St",40.70706456,-74.00731853,16573,"Subscriber","1991",1,"0.215","10005","0","51.1","-9999","46","0","73","12.7","10","-999","-9999","0","0","0","0","0"
"4546","Thursday",330,2014-04-03 10:29:21,2014-04-03 10:34:51,293,"Lafayette St & E 8 St",40.73028666,-73.9907647,284,"Greenwich Ave & 8 Ave",40.7390169121,-74.0026376103,16603,"Subscriber","1976",1,"1.056","10003","-35","27","-9999","43","0","48.9","0","10","-999","-9999","0","0","0","0","0"
"4547","Monday",206,2014-04-14 11:53:27,2014-04-14 11:56:53,336,"Sullivan St & Washington Sq",40.73047747,-73.99906065,382,"University Pl & E 14 St",40.73492695,-73.99200509,21557,"Subscriber","1977",1,"0.87","10012","3","55.4","-9999","60","0","69.8","10.4","10","-999","-9999","0","0","0","0","0"
"4548","Tuesday",268,2014-04-22 16:58:09,2014-04-22 17:02:37,352,"W 56 St & 6 Ave",40.76340613,-73.97722479,359,"E 47 St & Park Ave",40.75510267,-73.97498696,15676,"Subscriber","1982",1,"0.91","10019","0","45","-9999","42","0","69.1","5.8","10","-999","-9999","0","0","0","0","0"
"4549","Thursday",203,2014-04-17 15:25:11,2014-04-17 15:28:34,358,"Christopher St & Greenwich St",40.73291553,-74.00711384,404,"9 Ave & W 14 St",40.7405826,-74.00550867,18955,"Subscriber","1986",1,"0.577","10014","-2","25","-9999","41","0","48","5.8","10","-999","-9999","0","0","0","0","0"
"4550","Friday",386,2014-04-04 16:08:19,2014-04-04 16:14:45,450,"W 49 St & 8 Ave",40.76227205,-73.98788205,318,"E 43 St & Vanderbilt Ave",40.75320159,-73.9779874,18492,"Subscriber","1970",1,"1.289","10019","-32803","35.1","-9999","76","0","42.1","12.7","10","35.2","-9999","0","0","0","0","0"
"4551","Wednesday",403,2014-04-02 15:25:07,2014-04-02 15:31:50,456,"E 53 St & Madison Ave",40.7597108,-73.97402311,477,"W 41 St & 8 Ave",40.75640548,-73.9900262,17510,"Subscriber","1964",1,"1.34","10022","32791","41","-9999","71","0","50","4.6","10","-999","-9999","0","0","0","0","0"
"4552","Thursday",201,2014-04-10 14:25:42,2014-04-10 14:29:03,485,"W 37 St & 5 Ave",40.75038009,-73.98338988,492,"W 33 St & 7 Ave",40.75019995,-73.99093085,15106,"Subscriber","1968",1,"0.636","10018","-32828","21","-9999","25","0","57","10.4","10","-999","-9999","0","0","0","0","0"
"4557","Tuesday",201,2014-04-29 14:38:15,2014-04-29 14:41:36,485,"W 37 St & 5 Ave",40.75038009,-73.98338988,492,"W 33 St & 7 Ave",40.75019995,-73.99093085,21021,"Subscriber","1967",1,"0.636","10018","-32828","35.1","-9999","57","0","50","9.2","10","-999","-9999","0","0","0","0","0"
"4558","Wednesday",166,2014-04-23 12:30:07,2014-04-23 12:32:53,519,"E 42 St & Vanderbilt Ave",40.752416,-73.97837,485,"W 37 St & 5 Ave",40.75038009,-73.98338988,18171,"Subscriber","1967",1,"0.414","10017","32828","35.1","-9999","53","0","52","8.1","10","-999","-9999","0","0","0","0","0"
"4559","Monday",181,2014-04-14 10:03:09,2014-04-14 10:06:10,521,"8 Ave & W 31 St",40.75044999,-73.99481051,488,"W 39 St & 9 Ave",40.75645824,-73.99372222,15858,"Subscriber","1984",1,"0.542","10001","-6","54","-9999","63","0","66.9","3.5","10","-999","-9999","0","0","0","0","0"
"4560","Monday",259,2014-04-21 10:38:36,2014-04-21 10:42:55,116,"W 17 St & 8 Ave",40.74177603,-74.00149746,388,"W 26 St & 10 Ave",40.749717753,-74.002950346,15266,"Subscriber","1985",1,"1.243","10011","9","30","-9999","41","0","53.1","5.8","10","-999","-9999","0","0","0","0","0"
"4561","Wednesday",156,2014-04-16 12:45:03,2014-04-16 12:47:39,151,"Cleveland Pl & Spring St",40.7218158,-73.99720307,229,"Great Jones St",40.72743423,-73.99379025,17505,"Subscriber","1986",1,"0.521","10012","3","16","-9999","36","0","41","6.9","10","36.4","-9999","0","0","0","0","0"
"4562","Friday",214,2014-04-18 09:08:18,2014-04-18 09:11:52,153,"E 40 St & 5 Ave",40.752062307,-73.9816324043,518,"E 39 St & 2 Ave",40.74780373,-73.9734419,20119,"Subscriber","1981",1,"0.569","10017","-32828","27","-9999","65","0","37.9","5.8","10","33.5","-9999","0","0","0","0","0"
"4563","Tuesday",166,2014-04-22 14:51:49,2014-04-22 14:54:35,316,"Fulton St & William St",40.70955958,-74.00653609,351,"Front St & Maiden Ln",40.70530954,-74.00612572,14928,"Subscriber","1983",1,"0.475","10038","48","46","-9999","44","0","69.1","9.2","10","-999","-9999","0","0","0","0","0"
"4564","Wednesday",670,2014-04-23 10:24:33,2014-04-23 10:35:43,318,"E 43 St & Vanderbilt Ave",40.75320159,-73.9779874,116,"W 17 St & 8 Ave",40.74177603,-74.00149746,20877,"Subscriber","1974",1,"2.36","10017","32776","33.1","-9999","49","0","52","11.5","10","-999","-9999","0","0","0","0","0"
"4565","Tuesday",273,2014-04-29 16:49:14,2014-04-29 16:53:47,427,"State St",40.70251526,-74.01427023,3002,"South End Ave & Liberty St",40.711512,-74.015756,20882,"Subscriber","1975",1,"1.046","10038","0","39","0","74","0","46.9","8.1","10","-999","-9999","0","0","0","0","0"
"4566","Monday",322,2014-04-28 16:20:29,2014-04-28 16:25:51,445,"E 10 St & Avenue A",40.72740794,-73.98142006,285,"Broadway & E 14 St",40.73454567,-73.99074142,21595,"Subscriber","1981",1,"0.878","10009","29","30","-9999","28","0","64","9.2","10","-999","-9999","0","0","0","0","0"
"4567","Tuesday",90,2014-04-29 10:02:27,2014-04-29 10:03:57,450,"W 49 St & 8 Ave",40.76227205,-73.98788205,479,"9 Ave & W 45 St",40.76019252,-73.9912551,18495,"Subscriber","1983",1,"0.298","10019","-21","36","-9999","66","0","46.9","12.7","10","-999","-9999","0","0","0","0","0"
"4568","Tuesday",290,2014-04-15 15:39:44,2014-04-15 15:44:34,462,"W 22 St & 10 Ave",40.74691959,-74.00451887,402,"Broadway & E 22 St",40.7403432,-73.98955109,19971,"Subscriber","1984",1,"0.927","10011","17","55","0.02","90","0","57.9","10.4","4","-999","-9999","0","1","0","0","0"
"4570","Tuesday",204,2014-04-01 13:00:47,2014-04-01 13:04:11,472,"E 32 St & Park Ave",40.7457121,-73.98194829,519,"E 42 St & Vanderbilt Ave",40.752416,-73.97837,14574,"Subscriber","1954",1,"0.823","10016","-32785","27","-9999","37","0","53.1","0","10","-999","-9999","0","0","0","0","0"
"4571","Wednesday",209,2014-04-16 16:53:59,2014-04-16 16:57:28,472,"E 32 St & Park Ave",40.7457121,-73.98194829,536,"1 Ave & E 30 St",40.74144387,-73.97536082,17519,"Subscriber","1989",1,"0.558","10016","-3","17.1","-9999","29","0","48","3.5","10","-999","-9999","0","0","0","0","0"
"4572","Wednesday",549,2014-04-16 09:12:08,2014-04-16 09:21:17,477,"W 41 St & 8 Ave",40.75640548,-73.9900262,2017,"E 43 St & 2 Ave",40.75022392,-73.97121414,15544,"Subscriber","1977",1,"1.783","10036","-32791","16","-9999","50","0","33.1","9.2","10","25.5","-9999","0","0","0","0","0"
"4573","Wednesday",181,2014-04-02 09:26:06,2014-04-02 09:29:07,490,"8 Ave & W 33 St",40.751551,-73.993934,448,"W 37 St & 10 Ave",40.75660359,-73.9979009,18748,"Subscriber","1982",1,"0.552","10001","-13","37","-9999","71","0","46","0","10","-999","-9999","0","0","0","0","0"
"4574","Monday",267,2014-04-21 09:43:07,2014-04-21 09:47:34,494,"W 26 St & 8 Ave",40.74734825,-73.99723551,523,"W 38 St & 8 Ave",40.75466591,-73.99138152,21502,"Subscriber","1987",1,"0.617","10001","25","30.9","-9999","50","0","48.9","4.6","10","-999","-9999","0","0","0","0","0"
"4575","Wednesday",252,2014-04-30 09:29:37,2014-04-30 09:33:49,505,"6 Ave & W 33 St",40.74901271,-73.98848395,153,"E 40 St & 5 Ave",40.752062307,-73.9816324043,21578,"Subscriber","1983",1,"0.558","10001","32828","41","0","89","0","44.1","8.1","4","39.5","-9999","0","1","0","0","0"
"4576","Thursday",301,2014-04-17 11:51:38,2014-04-17 11:56:39,519,"E 42 St & Vanderbilt Ave",40.752416,-73.97837,540,"Lexington Ave & E 26 St",40.74147286,-73.98320928,17105,"Subscriber","1985",1,"0.924","10017","32789","24.1","-9999","49","0","42.1","12.7","10","35.2","-9999","0","0","0","0","0"
"4578","Tuesday",208,2014-04-08 10:20:05,2014-04-08 10:23:33,533,"Broadway & W 39 St",40.75299641,-73.98721619,486,"Broadway & W 29 St",40.7462009,-73.98855723,16506,"Subscriber","1966",1,"0.476","10018","32801","53.1","-9999","90","0","55.9","3.5","5","-999","-9999","0","0","0","0","0"
"4580","Tuesday",227,2014-04-01 11:58:32,2014-04-01 12:02:19,304,"Broadway & Battery Pl",40.70463334,-74.01361706,3002,"South End Ave & Liberty St",40.711512,-74.015756,19587,"Subscriber","1979",1,"1.221","10003","0","27","-9999","43","0","48.9","5.8","10","-999","-9999","0","0","0","0","0"
"4581","Thursday",375,2014-04-03 11:54:03,2014-04-03 12:00:18,359,"E 47 St & Park Ave",40.75510267,-73.97498696,352,"W 56 St & 6 Ave",40.76340613,-73.97722479,19311,"Subscriber","1960",1,"0.868","10035","0","27","-9999","37","0","53.1","0","10","-999","-9999","0","0","0","0","0"
"4583","Monday",224,2014-04-28 12:23:42,2014-04-28 12:27:26,379,"W 31 St & 7 Ave",40.749156,-73.9916,444,"Broadway & W 24 St",40.7423543,-73.98915076,20237,"Subscriber","1986",1,"0.617","10001","5","30.9","-9999","37","0","57","0","10","-999","-9999","0","0","0","0","0"
"4584","Wednesday",347,2014-04-23 09:53:10,2014-04-23 09:58:57,379,"W 31 St & 7 Ave",40.749156,-73.9916,540,"Lexington Ave & E 26 St",40.74147286,-73.98320928,19595,"Subscriber","1984",1,"0.908","10001","-10","33.1","-9999","52","0","50","9.2","10","-999","-9999","0","0","0","0","0"
"4586","Monday",104,2014-04-28 15:59:14,2014-04-28 16:00:58,494,"W 26 St & 8 Ave",40.74734825,-73.99723551,521,"8 Ave & W 31 St",40.75044999,-73.99481051,20255,"Subscriber","1989",1,"0.263","10001","4","30.9","-9999","28","0","64.9","4.6","10","-999","-9999","0","0","0","0","0"
"4587","Tuesday",493,2014-04-08 16:47:44,2014-04-08 16:55:57,499,"Broadway & W 60 St",40.76915505,-73.98191841,318,"E 43 St & Vanderbilt Ave",40.75320159,-73.9779874,19741,"Subscriber","1974",1,"2.032","10463","-32798","37.9","-9999","41","0","62.1","4.6","10","-999","-9999","0","0","0","0","0"
"4588","Wednesday",265,2014-04-16 16:22:31,2014-04-16 16:26:56,505,"6 Ave & W 33 St",40.74901271,-73.98848395,519,"E 42 St & Vanderbilt Ave",40.752416,-73.97837,21220,"Subscriber","1963",1,"0.81","10001","0","17.1","-9999","29","0","48","3.5","10","-999","-9999","0","0","0","0","0"
"4589","Thursday",464,2014-04-03 09:50:09,2014-04-03 09:57:53,519,"E 42 St & Vanderbilt Ave",40.752416,-73.97837,497,"E 17 St & Broadway",40.73704984,-73.99009296,14925,"Subscriber","1968",1,"1.402","10017","32795","27","-9999","44","0","48","5.8","10","-999","-9999","0","0","0","0","0"
